Timestamp,error_x0,error_y0,error_x1,error_y1,error_x2,error_y2,error_x3,error_y3,RMSE
326.641,-0.0180422,-0.0072169,-0.00360845,0.00360845,0,-0.0198465,-0.00541267,-0.00902112,0.0150682
326.641,-0.016238,-0.0072169,-0.00180422,0.00360845,-0.00180422,-0.016238,0,-0.0126296,0.0137701
326.641,-0.016238,-0.0072169,-0.00180422,0.00360845,-0.00180422,-0.016238,-0.00360845,-0.0072169,0.0128847
326.741,-0.016238,-0.0072169,-0.00360845,0.00541267,-0.00180422,-0.016238,-0.00360845,-0.0072169,0.013135
326.741,-0.0144338,-0.0072169,-0.00360845,0.00541267,-0.00180422,-0.016238,-0.00180422,-0.0072169,0.0125
326.741,-0.0144338,-0.0072169,0.00360845,0.00360845,0.00180422,-0.0180422,-0.00180422,-0.0072169,0.0129477
326.841,-0.0126296,-0.00541267,0,0.00360845,0,-0.0144338,-0.00180422,-0.00541267,0.0105203
326.841,-0.0126296,-0.00541267,0,0.00360845,0,-0.0144338,-0.00180422,-0.00541267,0.0105203
326.841,-0.0126296,-0.00541267,0,0.00360845,0,-0.0144338,-0.00180422,-0.00541267,0.0105203
326.941,-0.0126296,-0.0072169,0,0.00541267,0,-0.0144338,0,-0.00541267,0.0109375
326.941,-0.0108253,-0.00541267,0,0.00541267,0,-0.0144338,0,-0.00541267,0.0101663
326.941,-0.0108253,-0.00541267,0,0.00541267,0,-0.0144338,0,-0.00360845,0.00996416
327.041,-0.0108253,-0.00541267,0,0.00360845,0,-0.0144338,0.00180422,-0.00541267,0.0100049
327.041,-0.0108253,-0.00541267,0,0.00360845,0,-0.0126296,0,-0.00360845,0.00911089
327.041,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00902112,0.0102062
327.141,-0.0108253,-0.00541267,0.00180422,0.00360845,0.00180422,-0.0144338,0,-0.00360845,0.00984088
327.141,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.141,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.241,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.241,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.241,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.341,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.341,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.341,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.441,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.441,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.441,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.541,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.541,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.541,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.641,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.641,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.641,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.741,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.741,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.741,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.841,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.841,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.841,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.941,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.941,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
327.941,-0.0108253,-0.00541267,0.00180422,0.00360845,0,-0.0126296,0.00360845,-0.00541267,0.00954706
